alias,code,vendor_type
湖滨区,CHN041012002,standard
灵宝市,CHN041012082,standard
卢氏县,CHN041012024,standard
渑池县,CHN041012021,standard
陕县,CHN041012022,standard
义马市,CHN041012081,standard
三门峡,CHN041012000,standard
大田县,CHN035004025,standard
建宁县,CHN035004030,standard
将乐县,CHN035004028,standard
梅列区,CHN035004002,standard
明溪县,CHN035004021,standard
宁化县,CHN035004024,standard
清流县,CHN035004023,standard
三元区,CHN035004003,standard
沙县,CHN035004027,standard
泰宁县,CHN035004029,standard
永安市,CHN035004081,standard
尤溪县,CHN035004026,standard
三明,CHN035004000,standard
三沙,CHN046003000,standard
三十三人,URY0000TT000,standard
三亚,CHN046002000,standard
三陟市,KOR042SUK000,standard
三重,JPN000024000,standard
桑布卢,KEN000UAS000,standard
桑达斯基,USA0OHSKY000,standard
桑道恩,PNG0000SA000,standard
桑德贝,CAN000THU000,standard
桑德兰,GBRENGSUN000,standard
桑迪里弗,USA000KSR000,standard
桑福德,USA0MESFM000,standard
桑给巴尔,TZA0000ZN000,standard
桑给巴尔北,TZA0000UN000,standard
桑给巴尔南,TZA0000US000,standard
桑给巴尔市和西,TZA0000MM000,standard
桑吉,BFA000SAG000,standard
桑加-姆巴埃雷,CAF0000SE000,standard
桑马,VUT0000SA000,standard
桑马滕加,BFA000SAM000,standard
桑坦德,COL000SAN000,standard
桑坦德,ESP000SDR000,standard
色贡,LAO0000XE000,standard
色军,THA000047000,standard
色楞格,MNG000049000,standard
瑟克尔,USA0AKIRC000,standard
瑟克尔霍斯,USA0AKCHP000,standard
瑟克特夫卡尔,RUS000SCW000,standard
瑟孔达,ZAF000ZEC000,standard
瑟奎姆,USA0WASQV000,standard
瑟莫波利斯,USA0WYTHP000,standard
瑟西,USA0ARSRC000,standard
森巴布莱,UGA000SEM000,standard
森伯尔布尔,IND000SLR000,standard
森丹斯,USA0WYSUC000,standard
森赖弗,USA0ORSUO000,standard
森林公园,USA0WYFOP000,standard
森特岛,USA0PACWS000,standard
森特拉尔,USA0AKCEM000,standard
森特勒里亚,USA0PAENL000,standard
森特勒利亚,USA0ILCRA000,standard
森特维尔,USA0MDGHM000,standard
森瓦利,USA0IDSVY000,standard
沙白安南,MYS0SLSBM000,standard
沙德伦,USA0NECDR000,standard
沙点市,USA0AKSDP000,standard
沙敦,THA000091000,standard
沙夫豪森,CHE0000SH000,standard
沙夫特,USA000MIT000,standard
沙格鲁,USA0AKSHX000,standard
沙赫京斯克,KAZ000SAK000,standard
沙迦,ARE0000SH000,standard
沙缴,THA000027000,standard
沙克突利,USA0AKSKK000,standard
沙拉湾,LAO0000SL000,standard
沙里院,PRK000SAR000,standard
沙利文,USA0NHSIV000,standard
沙隆,FRA000CSM000,standard
沙努特,USA000CNU000,standard
沙坪坝,CHN050006000,standard
沙田区,CHN081NST000,standard
沙瓦纳,USA0GASAV000,standard
沙湾拿吉,LAO0000SV000,standard
沙耶武里,LAO0000XA000,standard
海沧区,CHN035002005,standard
湖里区,CHN035002006,standard
集美区,CHN035002011,standard
思明区,CHN035002003,standard
同安区,CHN035002012,standard
翔安区,CHN035002013,standard
厦门,CHN035002000,standard
山打根,MYS0SBSDK000,standard
山地,CIV0000DH000,standard
山谷,HND0000VA000,standard
山后,PRT000SES000,standard
山景城,USA0CANUQ000,standard
山口,JPN000035000,standard
山梨,JPN000019000,standard
措美县,CHN054022027,standard
错那县,CHN054022032,standard
贡嘎县,CHN054022023,standard
加查县,CHN054022029,standard
浪卡子县,CHN054022033,standard
隆子县,CHN054022031,standard
洛扎县,CHN054022028,standard
乃东县,CHN054022021,standard
琼结县,CHN054022025,standard
曲松县,CHN054022026,standard
桑日县,CHN054022024,standard
扎囊县,CHN054022022,standard
山南,CHN054022000,standard
山淸郡,KOR044SCH000,standard
山形,JPN000006000,standard
潮南区,CHN044005014,standard
潮阳区,CHN044005013,standard
澄海区,CHN044005015,standard
濠江区,CHN044005012,standard
金平区,CHN044005011,standard
龙湖区,CHN044005007,standard
南澳县,CHN044005023,standard
汕头,CHN044005000,standard
城区,CHN044015002,standard
海丰县,CHN044015021,standard
陆丰市,CHN044015081,standard
陆河县,CHN044015023,standard
汕尾,CHN044015000,standard
丹凤县,CHN061010022,standard
洛南县,CHN061010021,standard
山阳县,CHN061010024,standard
商南县,CHN061010023,standard
商州区,CHN061010002,standard
柞水县,CHN061010026,standard
镇安县,CHN061010025,standard
商洛,CHN061010000,standard
梁园区,CHN041014002,standard
民权县,CHN041014021,standard
宁陵县,CHN041014023,standard
睢县,CHN041014022,standard
睢阳区,CHN041014003,standard
夏邑县,CHN041014026,standard
永城市,CHN041014081,standard
虞城县,CHN041014025,standard
柘城县,CHN041014024,standard
商丘,CHN041014000,standard
上阿连特茹,PRT000AAT000,standard
上奥地利,AUT000UAU000,standard
上奥果韦,GAB0000HO000,standard
上巴拉圭,PRY0000AG000,standard
上巴拉那,PRY0000AN000,standard
上德梅拉拉-伯比斯,GUY0000UD000,standard
上丁,KHM000TNX000,standard
上东部,GHA0000UE000,standard
上科托,CAF0000HK000,standard
上姆博穆,CAF0000HM000,standard
上尼罗,SDN000ANB000,standard
德兴市,CHN036011081,standard
广丰县,CHN036011022,standard
横峰县,CHN036011025,standard
鄱阳县,CHN036011028,standard
铅山县,CHN036011024,standard
上饶县,CHN036011021,standard
万年县,CHN036011029,standard
婺源县,CHN036011030,standard
信州区,CHN036011002,standard
弋阳县,CHN036011026,standard
余干县,CHN036011027,standard
玉山县,CHN036011023,standard
上饶,CHN036011000,standard
上塔库图-上埃塞奎博,GUY0000UT000,standard
上特拉斯山,PRT000ATM000,standard
上瓦尔登,CHE0000OW000,standard
上韦拉帕斯,GTM0000AV000,standard
上西部,GHA0000UW000,standard
尙州市,KOR043SJU000,standard
尚达拉,USA000WCR000,standard
尚古古,RWA0000CY000,standard
乐昌市,CHN044002081,standard
南雄市,CHN044002082,standard
曲江区,CHN044002005,standard
仁化县,CHN044002024,standard
乳源瑶族自治县,CHN044002032,standard
始兴县,CHN044002022,standard
翁源县,CHN044002029,standard
武江区,CHN044002003,standard
新丰县,CHN044002033,standard
浈江区,CHN044002004,standard
韶关,CHN044002000,standard
北塔区,CHN043005011,standard
城步苗族自治县,CHN043005029,standard
大祥区,CHN043005003,standard
洞口县,CHN043005025,standard
隆回县,CHN043005024,standard
邵东县,CHN043005021,standard
邵阳县,CHN043005023,standard
双清区,CHN043005002,standard
绥宁县,CHN043005027,standard
武冈市,CHN043005081,standard
新宁县,CHN043005028,standard
新邵县,CHN043005022,standard
邵阳,CHN043005000,standard
绍阿尔科佛,USA000HCB000,standard
绍莫吉,HUN0000SO000,standard
绍姆堡,USA0ILJMH000,standard
上虞市,CHN033006082,standard
绍兴县,CHN033006021,standard
嵊州市,CHN033006083,standard
新昌县,CHN033006024,standard
越城区,CHN033006002,standard
诸暨市,CHN033006081,standard
绍兴,CHN033006000,standard
舍卜沃,YEM0000SH000,standard
舍布鲁克,CAN000SBE000,standard
舍基,AZE0000SA000,standard
深水埗区,CHN081KSS000,standard
宝安区,CHN044003006,standard
福田区,CHN044003004,standard
龙岗区,CHN044003007,standard
罗湖区,CHN044003003,standard
南山区,CHN044003005,standard
盐田区,CHN044003008,standard
深圳,CHN044003000,standard
什里夫波特,USA0LASHV000,standard
什切青,POL000SZZ000,standard
什未林,DEU000SWH000,standard
神奈川,JPN000014000,standard
神农架,CHN042A21000,standard
大东区,CHN021001004,standard
东陵区,CHN021001012,standard
法库县,CHN021001024,standard
和平区,CHN021001002,standard
皇姑区,CHN021001005,standard
康平县,CHN021001023,standard
辽中县,CHN021001022,standard
沈北新区,CHN021001013,standard
沈河区,CHN021001003,standard
苏家屯区,CHN021001011,standard
铁西区,CHN021001006,standard
新民市,CHN021001081,standard
于洪区,CHN021001014,standard
沈阳,CHN021001000,standard
圣阿本斯,GBRENGTBL000,standard
圣埃斯皮里图,BRA0000ES000,standard
圣安德烈斯-普罗维登西亚,COL000SAP000,standard
圣安德鲁斯,JAM000AND000,standard
圣安东尼奥,USA0TXSAT000,standard
圣安多尼堂区,CHN082ANT000,standard
圣安格鲁,USA0TXSJT000,standard
圣安娜,SLV0000SA000,standard
圣安娜,JAM000ANN000,standard
圣安唐岛,CPV0000SA000,standard
圣奥古斯丁,USA0FLUST000,standard
圣巴巴拉,HND0000SB000,standard
圣巴巴拉,USA0CASBA000,standard
圣保拉,USA0CASZP000,standard
圣保罗,BRA0000SP000,standard
圣保罗,USA0MNSTP000,standard
圣保罗岛,USA0AKSNP000,standard
圣贝纳迪诺,USA0CASBT000,standard
圣彼得堡,RUS000SPE000,standard
圣彼德斯堡市,USA0FLPIE000,standard
圣地亚哥,CUB000013000,standard
圣地亚哥,CHL0000RM000,standard
圣地亚哥岛,CPV0000IA000,standard
圣地亚哥-德尔埃斯特罗,ARG000SDE000,standard
圣迭戈,USA0CASAN000,standard
圣多明戈,CPV0000SD000,standard
圣菲,ARG000SFN000,standard
圣菲,USA0NMSAF000,standard
圣菲利普,CPV0000SF000,standard
圣格奥尔基,ROU0000SG000,standard
圣海伦斯,USA0ORSTH000,standard
圣何塞,CRI0000SJ000,standard
圣何塞,USA0CASJC000,standard
圣何塞,URY0000SJ000,standard
圣胡安,ARG000UAQ000,standard
圣胡安,USA0UTWSJ000,standard
圣胡安港,USA0AKPJS000,standard
圣胡安河,NIC0000SJ000,standard
圣胡利娅－德洛里亚,AND000006000,standard
圣加仑,CHE0000SG000,standard
圣卡洛斯,USA0CASQL000,standard
圣卡塔琳娜,BRA0000SC000,standard
圣卡塔琳娜,CPV0000CA000,standard
圣卡塔琳娜,CAN000SCA000,standard
圣凯瑟琳,JAM000CAT000,standard
圣克劳德,USA0MNSTC000,standard
圣克鲁斯,BOL000SRZ000,standard
圣克鲁斯,CPV0000CR000,standard
圣克鲁斯,USA0AZSRU000,standard
圣克鲁斯-德特内里费,ESP000SCT000,standard
圣拉斐尔,ARG000AFA000,standard
圣拉斐尔,USA0CASRF000,standard
圣路易,SEN0000SL000,standard
圣路易斯,ARG000LUQ000,standard
圣路易斯,USA0MOSTL000,standard
圣路易斯-奥比斯波,USA0CACSL000,standard
圣路易斯波托亚,MEX000SLP000,standard
圣罗莎,ARG000RSA000,standard
圣罗莎,USA0CASTS000,standard
圣罗莎,GTM0000SR000,standard
圣马丁,PER0000SM000,standard
圣马科斯,GTM0000SM000,standard
圣马丽斯,USA0AKKSM000,standard
圣马丽亚,USA0CASMX000,standard
圣玛丽,JAM000MAR000,standard
圣玛丽斯,USA0MDXSM000,standard
圣玛丽斯,USA0MDSTQ000,standard
圣迈克尔,USA0AKSMK000,standard
圣米戈尔,CPV0000SM000,standard
圣米格尔,USA000SYL000,standard
圣米格尔,SLV0000SM000,standard
圣米格尔-德图库曼,ARG000SMC000,standard
圣莫妮卡,USA0CASMO000,standard
圣尼古拉岛,CPV0000SN000,standard
圣尼古拉斯,ARG000SNS000,standard
圣佩德罗,PRY0000SP000,standard
圣佩德罗,USA0CASPQ000,standard
圣乔治,USA0UTSGU000,standard
圣乔治岛,USA0AKSTG000,standard
圣萨尔瓦多,SLV0000SS000,standard
圣斯皮里图斯,CUB000007000,standard
圣塔安那,USA0CASNA000,standard
圣托马斯,JAM000THO000,standard
圣维森特,SLV0000SV000,standard
圣维森特岛,CPV0000SV000,standard
圣伊丽莎白,JAM000ELI000,standard
圣伊内斯,USA0CASQA000,standard
圣约翰斯,CAN000SJB000,standard
圣约翰斯,USA0NYSJN000,standard
圣约瑟夫,USA0MOSTJ000,standard
圣詹姆斯,JAM000JAM000,standard
施蒂利亚,AUT000STY000,standard
施沙木勒幅,USA0AKSHH000,standard
施维茨,CHE0000SZ000,standard
丹江口市,CHN042003081,standard
房县,CHN042003025,standard
茅箭区,CHN042003002,standard
郧西县,CHN042003022,standard
郧县,CHN042003021,standard
张湾区,CHN042003003,standard
竹山县,CHN042003023,standard
竹溪县,CHN042003024,standard
十堰,CHN042003000,standard
石川,JPN000017000,standard
石河子,CHN065091000,standard
高邑县,CHN013001027,standard
藁城市,CHN013001082,standard
行唐县,CHN013001025,standard
晋州市,CHN013001083,standard
井陉矿区,CHN013001007,standard
井陉县,CHN013001021,standard
灵寿县,CHN013001026,standard
鹿泉市,CHN013001085,standard
栾城县,CHN013001024,standard
平山县,CHN013001031,standard
桥东区,CHN013001003,standard
桥西区,CHN013001004,standard
深泽县,CHN013001028,standard
无极县,CHN013001030,standard
辛集市,CHN013001081,standard
新华区,CHN013001005,standard
新乐市,CHN013001084,standard
裕华区,CHN013001008,standard
元氏县,CHN013001032,standard
赞皇县,CHN013001029,standard
长安区,CHN013001002,standard
赵县,CHN013001033,standard
正定县,CHN013001023,standard
石家庄,CHN013001000,standard
石景山,CHN011007000,standard
石柱,CHN050040000,standard
大武口区,CHN064002002,standard
惠农区,CHN064002005,standard
平罗县,CHN064002021,standard
石嘴山,CHN064002000,standard
实皆省,MMR0000SG000,standard
实兆,MYS0TRSET000,standard
史蒂芬斯威里奇,USA0AKSVS000,standard
史蒂文斯波因特,USA0WASTE000,standard
史东尼河,USA0AKSRV000,standard
史卡兹代尔,USA0AZSTZ000,standard
史凯威,USA0AKSGY000,standard
史密斯,USA0AKSCJ000,standard
史密斯堡,USA0ARFSM000,standard
史密斯菲尔德,USA0VASFZ000,standard
始兴市,KOR049SHE000,standard
士麦那,USA0TNMQY000,standard
寿城区,KOR027SUS000,standard
舒川郡,KOR046SCE000,standard
术古纳克,USA0AKSHG000,standard
束草市,KOR042SHO000,standard
双峰,USA0AKTWA000,standard
双桥,CHN050011000,standard
宝清县,CHN023005023,standard
宝山区,CHN023005006,standard
集贤县,CHN023005021,standard
尖山区,CHN023005002,standard
岭东区,CHN023005003,standard
饶河县,CHN023005024,standard
四方台区,CHN023005005,standard
友谊县,CHN023005022,standard
双鸭山,CHN023005000,standard
水原市,KOR049SUO000,standard
顺天市,KOR048SYS000,standard
顺义,CHN011013000,standard
怀仁县,CHN014006024,standard
平鲁区,CHN014006003,standard
山阴县,CHN014006021,standard
朔城区,CHN014006002,standard
应县,CHN014006022,standard
右玉县,CHN014006023,standard
朔州,CHN014006000,standard
斯昂特纳,USA000SKW000,standard
斯巴达,USA0SCCMY000,standard
斯波德涅波萨夫,SVN000SPO000,standard
斯波坎,USA0WAGEG000,standard
斯丹顿,USA0VASHD000,standard
斯德哥尔摩,SWE0000AB000,standard
斯蒂尔沃特,USA0OKSWO000,standard
斯蒂芬维尔,USA000SEP000,standard
斯多斯特姆,DNK0000ST000,standard
斯法克斯,TUN0000SF000,standard
斯海尔托亨博思,NLD000HTB000,standard
斯基克达,DZA000SKI000,standard
斯捷普诺戈尔斯克,KAZ000STE000,standard
斯卡曼门湾,USA0AKSCM000,standard
斯凯尔涅维采,POL000SKI000,standard
斯科茨布拉夫,USA0NEBFF000,standard
斯科耐,SWE00000M000,standard
斯科特堡,USA0KSFSK000,standard
斯克里布纳,USA000SCB000,standard
斯克内克塔迪,USA0NYSCH000,standard
斯库台,ALB0000SH000,standard
斯拉蒂纳,ROU0000ST000,standard
斯莱戈,IRL0000SL000,standard
斯里阿曼,MYS0SRSAM000,standard
斯丽特木德,USA0AKSLQ000,standard
斯洛博齐亚,ROU0000SB000,standard
斯摩棱斯克,RUS000LNX000,standard
斯奈德,USA000SNK000,standard
斯帕克斯,USA0NVSPK000,standard
斯帕雷佛恩,USA000SVW000,standard
斯潘塞,USA0IASPW000,standard
斯皮尔菲什,USA0SDSPF000,standard
斯皮里特莱克,USA000RTL000,standard
斯普利特-达尔马提亚,HRV000017000,standard
斯普林菲尔德,USA0OHSGH000,standard
斯普林菲尔德,USA0ORSPY000,standard
斯普林菲尔德,USA0VTVSF000,standard
斯普林菲尔德,USA0MASFY000,standard
斯普林菲尔德,USA0MOSGF000,standard
斯普林菲尔德,USA0ILSPI000,standard
斯普林希尔,USA0TNRGI000,standard
斯塔夫罗波尔,RUS000STA000,standard
斯泰茨伯勒,USA0GATBR000,standard
斯泰茨维尔,USA0NCSVH000,standard
斯泰特科利奇,USA0PASCE000,standard
斯坦顿,USA0TNSYN000,standard
斯坦港,BLZ0000SC000,standard
斯特吉斯,USA0SDIRS000,standard
斯特金贝,USA0WISUE000,standard
斯特拉特福,USA0CTJSD000,standard
斯特拉特福德,NZL000STR000,standard
斯特劳德,USA0KSSUD000,standard
斯特灵,USA0ILSTK000,standard
斯特灵,GBRSCTSTG000,standard
斯廷博特贝,USA0AKWSB000,standard
斯廷姆波特斯普林,USA0NVSBS000,standard
斯图尔特,USA0NYSUA000,standard
斯图尔特岛,USA0NYSSW000,standard
斯图加特,DEU000STR000,standard
斯图加特,USA000SGT000,standard
斯托,USA0VTMVL000,standard
斯托克顿,USA0CASCK000,standard
斯托克顿堡,USA0CAFST000,standard
斯旺西,GBRWLSSWA000,standard
斯威特沃特,USA0WYSWW000,standard
斯维尔,USA0WIJVL000,standard
斯武普斯克,POL000SLP000,standard
死谷,USA0CADTH000,standard
死马镇,USA0AKSCC000,standard
公主岭市,CHN022003081,standard
梨树县,CHN022003022,standard
双辽市,CHN022003082,standard
铁东区,CHN022003003,standard
铁西区,CHN022003002,standard
伊通满族自治县,CHN022003023,standard
四平,CHN022003000,standard
四色菊,THA000033000,standard
泗川市,KOR044SAH000,standard
泗里街,MYS0SRSAR000,standard
泗务,MYS0SRSBW000,standard
松恩－菲尤拉讷,NOR000014000,standard
松江,CHN031017000,standard
松索纳特,SLV0000SO000,standard
扶余县,CHN022007024,standard
宁江区,CHN022007002,standard
前郭尔罗斯蒙古族自治县,CHN022007021,standard
乾安县,CHN022007023,standard
长岭县,CHN022007022,standard
松原,CHN022007000,standard
宋卡,THA000090000,standard
苏必利尔,USA0WISUW000,standard
苏博蒂察,SCG000SUB000,standard
苏布拉开马,EGY000SKH000,standard
苏城,USA0IASUX000,standard
苏尔汉河,UZB0000SU000,standard
苏福尔斯,USA0SDFSD000,standard
苏赫巴托尔,MNG000051000,standard
苏克·阿赫拉斯,DZA000SAH000,standard
苏克雷,COL000SUC000,standard
苏克雷,VEN00000R000,standard
苏昆毕奥斯,ECU00000U000,standard
苏拉纳,PER000SUL000,standard
苏黎世,CHE0000ZH000,standard
苏利亚,VEN00000V000,standard
苏卢克图,KGZ0000SU000,standard
苏鲁,BFA000SOR000,standard
苏梅,UKR000059000,standard
苏姆,BFA000SOM000,standard
苏姆盖特,AZE000SMC000,standard
苏奇特佩克斯,GTM0000SU000,standard
苏恰瓦,ROU0000SU000,standard
苏塞,TUN0000SO000,standard
苏珊维尔,USA000SVE000,standard
苏圣玛丽,USA0MISSM000,standard
苏瓦乌基,POL000SWL000,standard
苏韦达,SYR0000SU000,standard
常熟市,CHN032005081,standard
姑苏区,CHN032005004,standard
虎丘区,CHN032005005,standard
昆山市,CHN032005083,standard
太仓市,CHN032005085,standard
吴江区,CHN032005008,standard
吴中区,CHN032005006,standard
相城区,CHN032005007,standard
张家港市,CHN032005082,standard
苏州,CHN032005000,standard
素可泰,THA000064000,standard
素叻,THA000084000,standard
素林,THA000032000,standard
素攀武里,THA000072000,standard
安达市,CHN023012081,standard
北林区,CHN023012002,standard
海伦市,CHN023012083,standard
兰西县,CHN023012022,standard
明水县,CHN023012025,standard
青冈县,CHN023012023,standard
庆安县,CHN023012024,standard
绥棱县,CHN023012026,standard
望奎县,CHN023012021,standard
肇东市,CHN023012082,standard
绥化,CHN023012000,standard
曾都区,CHN042013002,standard
广水市,CHN042013081,standard
随县,CHN042013021,standard
随州,CHN042013000,standard
安居区,CHN051009004,standard
船山区,CHN051009003,standard
大英县,CHN051009023,standard
蓬溪县,CHN051009021,standard
射洪县,CHN051009022,standard
遂宁,CHN051009000,standard
所罗门,USA0AKSOL000,standard
索波特,POL000SOP000,standard
索博尔奇-索特马尔-贝拉格,HUN0000SZ000,standard
索尔多特纳,USA0AKSXQ000,standard
索尔内湾,USA0AKKTB000,standard
索尔斯堡,GBRENGSLS000,standard
索尔兹伯里,USA0MDSBY000,standard
索非亚,BGR000SOF000,standard
索非亚市,BGR000GSO000,standard
索福特,GBRENGSLF000,standard
索科罗,USA0NMONM000,standard
索里亚,ESP000SOR000,standard
索里亚诺,URY0000SO000,standard
索罗提,UGA000SOR000,standard
索洛拉,GTM0000SO000,standard
索洛图恩,CHE0000SO000,standard
索马里,ETH0000SM000,standard
索萨利托,USA0CAJMC000,standard
索斯诺维茨,POL000SWC000,standard
索亚潘戈,SLV000SOY000,standard
塔巴采卡,LSO00000K000,standard
塔波阿,BFA000TAP000,standard
塔波拉,TZA0000TB000,standard
塔伯内塔－帕斯罗奇,USA000HNE000,standard
塔博沙尔,TJK000TBS000,standard
塔布克,SAU0000TB000,standard
额敏县,CHN065042021,standard
和布克赛尔蒙古自治县,CHN065042026,standard
沙湾县,CHN065042023,standard
塔城市,CHN065042001,standard
托里县,CHN065042024,standard
乌苏市,CHN065042002,standard
裕民县,CHN065042025,standard
塔城,CHN065042000,standard
塔蒂特利克,USA000TEK000,standard
塔尔基特纳,USA0AKTKA000,standard
塔尔努夫,POL000TAR000,standard
塔尔诺布热格,POL000QEP000,standard
塔尔萨,USA0OKTUL000,standard
塔尔图,EST000078000,standard
塔尔图斯,SYR0000TA000,standard
塔尔西,LVA000TAL000,standard
塔菲阿,VUT0000TA000,standard
塔菲拉,JOR0000TA000,standard
塔甘特,MRT0000TA000,standard
塔克纳,PER0000TA000,standard
塔克特纳,USA0AKTCT000,standard
塔库罗奇,USA000TKL000,standard
塔夸伦博,URY000TAW000,standard
塔拉迪加,USA0ALASN000,standard
塔拉法尔,CPV0000TA000,standard
塔拉戈纳,ESP000TAR000,standard
塔拉哈西,USA0FLTLH000,standard
塔拉霍马,USA0TNTHA000,standard
塔拉帕卡大区,CHL0000TA000,standard
塔拉斯,KGZ00000T000,standard
塔兰托,ITA000TAR000,standard
塔里夫,DZA000ETA000,standard
塔里哈,BOL000TJA000,standard
塔曼拉塞特,DZA000TAM000,standard
塔梅加,PRT000TAM000,standard
塔那那,USA0AKTAL000,standard
塔那那利佛,MDG0000AN000,standard
塔纳河,KEN000TRI000,standard
塔纳克罗斯,USA000TSG000,standard
塔纳里安波因,USA000TPO000,standard
塔帕丘拉,MEX000TAP000,standard
塔奇拉,VEN00000S000,standard
塔什干,UZB0000TK000,standard
塔什干市,UZB0000TO000,standard
塔什库梅尔,KGZ0000TK000,standard
塔斯基吉,USA0ALTGE000,standard
塔斯卡卢萨,USA0ALTCL000,standard
塔塔里纳,USA000TLJ000,standard
塔瓦,NER000THZ000,standard
塔武什,ARM000TAV000,standard
塔伊夫,SAU000TAR000,standard
塔伊兹,YEM0000TA000,standard
塔朱拉区,DJI00000T000,standard
台北市,CHN071001000,standard
台北县,CHN071008000,standard
台东县,CHN071022000,standard
台南市,CHN071005000,standard
台南县,CHN071018000,standard
台中市,CHN071004000,standard
台中县,CHN071013000,standard
黄岩区,CHN033010003,standard
椒江区,CHN033010002,standard
临海市,CHN033010082,standard
路桥区,CHN033010004,standard
三门县,CHN033010022,standard
天台县,CHN033010023,standard
温岭市,CHN033010081,standard
仙居县,CHN033010024,standard
玉环县,CHN033010021,standard
台州,CHN033010000,standard
太白市,KOR042TBK000,standard
太平,MYS0PKTPG000,standard
太平洋城,USA0ORPFC000,standard
太阳谷,USA0IDSUN000,standard
古交市,CHN014001081,standard
尖草坪区,CHN014001008,standard
晋源区,CHN014001010,standard
娄烦县,CHN014001023,standard
清徐县,CHN014001021,standard
万柏林区,CHN014001009,standard
小店区,CHN014001005,standard
杏花岭区,CHN014001007,standard
阳曲县,CHN014001022,standard
迎泽区,CHN014001006,standard
太原,CHN014001000,standard
岱岳区,CHN037009011,standard
东平县,CHN037009023,standard
肥城市,CHN037009083,standard
宁阳县,CHN037009021,standard
泰山区,CHN037009002,standard
新泰市,CHN037009082,standard
泰安,CHN037009000,standard
泰安郡,KOR046TAN000,standard
泰奥加,USA0CAVEX000,standard
泰德包罗,USA0NJTEB000,standard
泰基尔达,TUR000TEL000,standard
泰勒,USA0AKTLA000,standard
泰勒,USA0TXTYR000,standard
泰勒,USA0TXTWE000,standard
泰勒马克,NOR000008000,standard
泰莫图,SLB0000TM000,standard
泰塔塔维塔,KEN000TTA000,standard
泰塔温,TUN0000TA000,standard
泰特林,USA0AKTEH000,standard
泰特斯维尔,USA0FLTIX000,standard
高港区,CHN032012003,standard
海陵区,CHN032012002,standard
姜堰市,CHN032012084,standard
靖江市,CHN032012082,standard
泰兴市,CHN032012083,standard
兴化市,CHN032012081,standard
泰州,CHN032012000,standard
潭阳郡,KOR048DYA000,standard
坦巴昆达,SEN0000TA000,standard
坦波夫,RUS000TAM000,standard
坦噶,TZA0000TN000,standard
坦帕,USA0FLTPA000,standard
坦佩雷,FIN000TMP000,standard
坦皮科,MEX000TAM000,standard
坦普,USA0AZTPE000,standard
坦普尔,USA0TXTPL000,standard
汤加塔布,TON00000T000,standard
汤姆斯河,USA0NJMJX000,standard
汤普森菲尔德,USA000THM000,standard
汤斯维尔,AUSQLDTSV000,standard
汤逊港,USA0WATWD000,standard
唐津郡,KOR046TJI000,standard
唐尼,USA0CAJDY000,standard
曹妃甸区,CHN013002009,standard
丰南区,CHN013002007,standard
丰润区,CHN013002008,standard
古冶区,CHN013002004,standard
开平区,CHN013002005,standard
乐亭县,CHN013002025,standard
路北区,CHN013002003,standard
路南区,CHN013002002,standard
滦南县,CHN013002024,standard
滦县,CHN013002023,standard
迁安市,CHN013002083,standard
迁西县,CHN013002027,standard
玉田县,CHN013002029,standard
遵化市,CHN013002081,standard
唐山,CHN013002000,standard
桃园县,CHN071010000,standard
陶格夫皮尔斯,LVA000DGR000,standard
陶公,THA000096000,standard
陶拉格,LTU0000TA000,standard
陶马鲁努伊,NZL000TAU000,standard
陶斯,USA0NMTSM000,standard
特贝萨,DZA000TEB000,standard
特尔戈维什泰,ROU0000TA000,standard
特尔古穆列什,ROU0000TM000,standard
特尔古日乌,ROU0000TJ000,standard
特尔纳瓦,SVK000TNA000,standard
特尔希艾,LTU0000TE000,standard
特哈查比,USA0CATSP000,standard
特克萨卡纳,USA0TXTXK000,standard
特克索波,ZAF000IXO000,standard
特拉布宗,TUR000TRA000,standard
特拉弗斯城,USA0MITVC000,standard
特拉基,USA0NVTKF000,standard
特拉帕尼,ITA000TPS000,standard
特拉斯卡拉,MEX000TLA000,standard
特拉维夫,ISR000TLV000,standard
特拉扎,MRT0000TR000,standard
特莱姆森,DZA000TLE000,standard
特兰斯-恩佐亚,KEN000TNZ000,standard
特勒尔,USA0TXTRL000,standard
特雷霍特,USA0INHUF000,standard
特雷利乌,ARG000REL000,standard
特里达,USA000TLF000,standard
特里尔,DEU000TRI000,standard
特里凡得琅,IND000TRV000,standard
特里洛尼,JAM000TRL000,standard
特里蒙顿,USA000TRT000,standard
特立尼达,USA0CATAD000,standard
特柳莱德,USA0COTEX000,standard
特隆普斯堡,ZAF000TPB000,standard
特鲁埃尔,ESP000TER000,standard
特鲁罗,GBRENGTRU000,standard
特鲁希略,VEN00000T000,standard
特伦顿,USA0NJTRX000,standard
特伦顿,USA0NJTTN000,standard
特伦钦,SVK000TRE000,standard
特伦特河畔斯多克,GBRENGSOT000,standard
特伦托,ITA000TRT000,standard
特罗姆斯,NOR000019000,standard
特罗纳,USA0CATRH000,standard
特洛伊,USA0NYTOI000,standard
特马尔,USA000TRM000,standard
特纳基斯斯普林,USA0AKTKE000,standard
特皮克,MEX000TPQ000,standard
特切,POL000TYY000,standard
特瓦坎,MEX000TCN000,standard
特维尔,RUS000TVE000,standard
特温福尔斯,USA0IDTWF000,standard
提奥内克,USA000TYE000,standard
提夫顿,USA000TMA000,standard
提格雷,ETH0000TG000,standard
提济乌祖,DZA000IOU000,standard
