code,description,country,state,city,district,abbreviation
KOR043UJN000,,South Korea,Gyeongbuk,Weizhen County,,
KOR043MGG000,,South Korea,Gyeongbuk,Mungyeong City,,
KOR043SEJ000,,South Korea,Gyeongbuk,Star County,,
KOR043USG000,,South Korea,Gyeongbuk,Yicheng County,,
KOR043YYG000,,South Korea,Gyeongbuk,Yingyang County,,
KOR043YDK000,,South Korea,Gyeongbuk,Yingde County,,
KOR043YCH000,,South Korea,Gyeongbuk,Yongchuan City,,
KOR043ULG000,,South Korea,Gyeongbuk,Yuling County,,
KOR044000000,,South Korea,Gyeongnam,,,
KOR044CNG000,,South Korea,Gyeongnam,Changning County,,
KOR044CHW000,,South Korea,Gyeongnam,Changwon City,,
KOR044GSO000,,South Korea,Gyeongnam,Gucheng County,,
KOR044HDG000,,South Korea,Gyeongnam,Hedong County,,
KOR044KMH000,,South Korea,Gyeongnam,Gimhae City,,
KOR044HIN000,,South Korea,Gyeongnam,Jinzhou City,,
KOR044GCH000,,South Korea,Gyeongnam,Juchang County,,
KOR044KJE000,,South Korea,Gyeongnam,Juji City,,
KOR044YSN000,,South Korea,Gyeongnam,Liangshan City,,
KOR044MAS000,,South Korea,Gyeongnam,Masan City,,
KOR044MIR000,,South Korea,Gyeongnam,Mianyang City,,
KOR044NHE000,,South Korea,Gyeongnam,Nanhai County,,
KOR044SCH000,,South Korea,Gyeongnam,Shanqing County,,
KOR044SAH000,,South Korea,Gyeongnam,Sagawa City,,
KOR044TYG000,,South Korea,Gyeongnam,Camp City,,
KOR044HCE000,,South Korea,Gyeongnam,Shanchuan County,,
KOR044HAN000,,South Korea,Gyeongnam,Xianan County,,
KOR044HYG000,,South Korea,Gyeongnam,Xianyang County,,
KOR044URG000,,South Korea,Gyeongnam,Yining County,,
KOR044CHF000,,South Korea,Gyeongnam,Sea City,,
KOR047000000,,South Korea,Jeonbuk,,,
KOR047SCG000,,South Korea,Jeonbuk,Chunchang County,,
KOR047PUS000,,South Korea,Jeonbuk,Fu'An County,,
KOR047GCG000,,South Korea,Jeonbuk,High Open County,,
KOR047GJE000,,South Korea,Jeonbuk,Jinti City,,
KOR047JEO000,,South Korea,Jeonbuk,Wells City,,
KOR047MJU000,,South Korea,Jeonbuk,Mao Zhujun,,
KOR047NWN000,,South Korea,Jeonbuk,Southern City,,
KOR047JNJ000,,South Korea,Jeonbuk,Quanzhou City,,
KOR047KUV000,,South Korea,Jeonbuk,Mountain City,,
KOR047ISL000,,South Korea,Jeonbuk,Any Real County,,
KOR047WAJ000,,South Korea,Jeonbuk,End County,,
KOR047IKS000,,South Korea,Jeonbuk,Yishan City,,
KOR047JSU000,,South Korea,Jeonbuk,Long Water County,,
KOR047JAN000,,South Korea,Jeonbuk,Junan County,,
KOR048000000,,South Korea,Jeonnam,,,
KOR048BSG000,,South Korea,Jeonnam,Baocheng County,,
KOR048GHG000,,South Korea,Jeonnam,Happy County,,
KOR048GSE000,,South Korea,Jeonnam,Gucheng County,,
KOR048WND000,,South Korea,Jeonnam,Wandao County,,
KOR048KAN000,,South Korea,Jeonnam,Gwangyang City,,
KOR048HAE000,,South Korea,Jeonnam,Hainan County,,
KOR048HSN000,,South Korea,Jeonnam,Heshun County,,
KOR048GJN000,,South Korea,Jeonnam,Kangjin County,,
KOR048YOS000,,South Korea,Jeonnam,Lishui City,,
KOR048YGG000,,South Korea,Jeonnam,Lingguang County,,
KOR048YAM000,,South Korea,Jeonnam,Lingyan County,,
KOR048NJU000,,South Korea,Jeonnam,Luzhou City,,
KOR048MOK000,,South Korea,Jeonnam,Mokpo City,,
KOR048GRE000,,South Korea,Jeonnam,Courtship County,,
KOR048SYS000,,South Korea,Jeonnam,Suncheon City,,
KOR048DYA000,,South Korea,Jeonnam,Tan Yang County,,
KOR048MAN000,,South Korea,Jeonnam,Junan County,,
KOR048HPG000,,South Korea,Jeonnam,Xianping County,,
KOR048SAN000,,South Korea,Jeonnam,Xin'An County,,
KOR048JSN000,,South Korea,Jeonnam,Great Wall County,,
KOR048JHG000,,South Korea,Jeonnam,Changxing County,,
KOR048JDO000,,South Korea,Jeonnam,Jindo County,,
KOR028000000,,South Korea,Inchon,,,
KOR011000000,,South Korea,Seoul,,,
KOR031000000,,South Korea,Ulsan,,,
KOR045000000,,South Korea,North Chungcheong,,,
KOR045BEN000,,South Korea,North Chungcheong,Enron County,,
KOR045JYG000,,South Korea,North Chungcheong,Zengping County,,
KOR045DYG000,,South Korea,North Chungcheong,Danyang County,,
KOR045JCH000,,South Korea,North Chungcheong,Embankment City,,
KOR045GSN000,,South Korea,North Chungcheong,Huai Mountain County,,
KOR045CWO000,,South Korea,North Chungcheong,Cheongyuan County,,
KOR045CJJ000,,South Korea,North Chungcheong,Cheongju City,,
KOR045OCN000,,South Korea,North Chungcheong,Okcheon County,,
KOR045ESG000,,South Korea,North Chungcheong,Yancheng County,,
KOR045YDG000,,South Korea,North Chungcheong,Yong Tong County,,
KOR045JCN000,,South Korea,North Chungcheong,Chuanchuan County,,
KOR045CHU000,,South Korea,North Chungcheong,Chungju City,,
KOR046000000,,South Korea,Chungnam,,,
KOR046BOR000,,South Korea,Chungnam,Baoning City,,
KOR046BYO000,,South Korea,Chungnam,Fuyu County,,
KOR046GOJ000,,South Korea,Chungnam,Public City,,
KOR046HSE000,,South Korea,Chungnam,Hongcheng County,,
KOR046GYE000,,South Korea,Chungnam,Chicken City,,
KOR046GSA000,,South Korea,Chungnam,Jinshan County,,
KOR046YOS000,,South Korea,Chungnam,Rishan County,,
KOR046NSN000,,South Korea,Chungnam,On The Mountain City,,
KOR046CYG000,,South Korea,Chungnam,Qingyang County,,
KOR046SSA000,,South Korea,Chungnam,Ruishan City,,
KOR046SCE000,,South Korea,Chungnam,Shuchuan County,,
KOR046TAN000,,South Korea,Chungnam,Tai'An County,,
KOR046TJI000,,South Korea,Chungnam,Tangjin County,,
KOR046CHO000,,South Korea,Chungnam,Tian'An City,,
KOR046ASA000,,South Korea,Chungnam,Asan City,,
KOR046YGI000,,South Korea,Chungnam,Yanqi County,,
NLD000000000,,Netherlands,,,,
NLD000AER000,,Netherlands,,Almerle,,
NLD000AME000,,Netherlands,,Amersfoort,,
NLD000AMS000,,Netherlands,,Apley,,
NLD000ARN000,,Netherlands,,Arnhem,,
NLD000APE000,,Netherlands,,Apeldoorn,,
NLD000ASS000,,Netherlands,,Asen,,
NLD000EDE000,,Netherlands,,Ed,,
NLD000EMM000,,Netherlands,,Omahkeko,,
NLD000EIN000,,Netherlands,,Eindhoven,,
NLD000BRD000,,Netherlands,,Breda ,,
NLD000TLB000,,Netherlands,,Tilburg,,
NLD000DOR000,,Netherlands,,Dodrecht,,
NLD000ENS000,,Netherlands,,Enschede ,,
NLD000GRQ000,,Netherlands,,Groningen ,,
NLD000HRA000,,Netherlands,,Haarlem,,
NLD000HAG000,,Netherlands,,The Hague,,
NLD000HFD000,,Netherlands,,Hoffdorp,,
NLD000LID000,,Netherlands,,Leiden,,
NLD000LEY000,,Netherlands,,Lelystad ,,
NLD000RTM000,,Netherlands,,Rotterdam ,,
NLD000LWR000,,Netherlands,,Lvuden,,
NLD000MST000,,Netherlands,,Maastricht,,
NLD000MDL000,,Netherlands,,Middelburg,,
NLD000NIJ000,,Netherlands,,Nijmegen,,
NLD000HTB000,,Netherlands,,Schneider Hebrews,,
NLD000UTC000,,Netherlands,,Utrecht,,
NLD000ZWO000,,Netherlands,,Zwolle,,
NLD000ZTM000,,Netherlands,,Zottelmei,,
ANT000000000,,Nederlandse Antillen,,,,
HMD000000000,,Heard Island and McDonald Islands,,,,
HND000000000,,Honduras,,,,
HND0000AT000,,Honduras,,Atlantica,,
HND0000PA000,,Honduras,,El Palaiso,,
HND0000OC000,,Honduras,,Oticpeck,,
HND0000OL000,,Honduras,,Orlando,,
HND0000FM000,,Honduras,,Francisco - Mora Sang,,
HND0000GD000,,Honduras,,Gracias - Adios,,
HND0000IB000,,Honduras,,Gulf Islands,,
HND0000CR000,,Honduras,,Cortes,,
HND0000CL000,,Honduras,,Cologne ,,
HND0000CM000,,Honduras,,Comayagua ,,
HND0000CP000,,Honduras,,Copan ,,
HND0000PZ000,,Honduras,,La?Paz ,,
HND0000LE000,,Honduras,,Lempira,,
HND0000CH000,,Honduras,,Chulutka,,
HND000CHO000,,Honduras,,Joe Rome,,
HND0000VA000,,Honduras,,Valley,,
HND0000SB000,,Honduras,,Santa Barbara ,,
HND0000IN000,,Honduras,,Imperica,,
HND0000YO000,,Honduras,,Yoro ,,
KIR000000000,,Kiribati,,,,
KIR000PHO000,,Kiribati,,The Phoenix Islands,,
KIR000GIL000,,Kiribati,,Gilbert Islands,,
KIR000LIN000,,Kiribati,,Ryan Islands,,
DJI000000000,,Djibouti,,,,
DJI00000S000,,Djibouti,,Alsabeth District,,
DJI00000O000,,Djibouti,,Aobo Area,,
DJI00000K000,,Djibouti,,Dikele District,,
DJI00000T000,,Djibouti,,Taju District,,
KGZ000000000,,Kyrgyzstan,,,,
KGZ00000O000,,Kyrgyzstan,,Osh ,,
KGZ00000B000,,Kyrgyzstan,,Bartken,,
KGZ0000GB000,,Kyrgyzstan,,Bishkek City,,
KGZ00000C000,,Kyrgyzstan,,Chu River,,
KGZ00000J000,,Kyrgyzstan,,Jalalabad ,,
KGZ000KBA000,,Kyrgyzstan,,Calabalta,,
KGZ000KKO000,,Kyrgyzstan,,Karakur,,
KGZ000KAN000,,Kyrgyzstan,,Kante,,
KGZ0000KJ000,,Kyrgyzstan,,Keke Young Jake,,
KGZ0000MS000,,Kyrgyzstan,,Muller,,
KGZ00000N000,,Kyrgyzstan,,Naren,,
KGZ0000SU000,,Kyrgyzstan,,Su Luke Map,,
KGZ00000T000,,Kyrgyzstan,,Taras,,
KGZ0000TK000,,Kyrgyzstan,,Tashkumer,,
KGZ0000UG000,,Kyrgyzstan,,Uzgen,,
KGZ00000Y000,,Kyrgyzstan,,Lake Issyk,,
GIN000000000,,Guinea,,,,
GNB000000000,,Guinea-Bissau,,,,
GIN000BOK000,,Guinea,,Boke ,,
GIN000NZR000,,Guinea,,Nzerekore ,,
GIN000FRN000,,Guinea,,Faranah ,,
GIN000KND000,,Guinea,,Jindia,,
GIN000KNK000,,Guinea,,Kankan ,,
GIN000CNK000,,Guinea,,Conakry ,,
GIN000LAB000,,Guinea,,Labe ,,
GIN000MAM000,,Guinea,,Magu,,
CAN000000000,,Canada,,,,
CAN000ABB000,,Canada,,Abbotsford,,
CAN000EDM000,,Canada,,An City,,
CAN000OSH000,,Canada,,Oshawa ,,
CAN000BAR000,,Canada,,Bari ,,
CAN000CBR000,,Canada,,Cape Of Brittany,,
CAN000TOR000,,Canada,,Toronto ,,
CAN000FRE000,,Canada,,Frederick Dayton,,
CAN000GLP000,,Canada,,Guelph,,
CAN000HAL000,,Canada,,Halifax,,
CAN000HAM000,,Canada,,Hamilton ,,
CAN000YXY000,,Canada,,Whitehorse ,,
CAN000KWL000,,Canada,,Kiluna,,
CAN000BRP000,,Canada,,Kitchener ,,
CAN000KGN000,,Canada,,Kingston ,,
CAN000CAL000,,Canada,,Calgary,,
CAN000QUE000,,Canada,,Quebec ,,
CAN000REG000,,Canada,,Regina ,,
CAN000LOD000,,Canada,,London ,,
CAN000MTR000,,Canada,,Montreal ,,
CAN000SUD000,,Canada,,Sudbury ,,
CAN000SAK000,,Canada,,Saskatoon ,,
CAN000TRR000,,Canada,,Trois-Rivières ,,
CAN000THU000,,Canada,,Thunder Bay ,,
CAN000SBE000,,Canada,,Sherbrooke,,
CAN000SCA000,,Canada,,Santa Catarina,,
CAN000SJB000,,Canada,,Saint John'S ,,
CAN000VIC000,,Canada,,Victoria ,,
CAN000VAN000,,Canada,,Vancouver ,,
CAN000WNP000,,Canada,,Winnipeg ,,
CAN000WDR000,,Canada,,Windsor ,,
CAN000OTT000,,Canada,,Ottawa ,,
CAN000CHA000,,Canada,,Charlottetown ,,
CAN000YZF000,,Canada,,Yellowknife ,,
CAN000IQL000,,Canada,,Iqaluit ,,
GHA000000000,,Ghana,,,,
GHA0000AS000,,Ghana,,Ashanti,,
GHA000OBU000,,Ghana,,Aubusi,,
GHA0000NO000,,Ghana,,North,,
GHA0000BA000,,Ghana,,Brown Alhafu,,
GHA0000GA000,,Ghana,,Great Accra,,
GHA0000EA000,,Ghana,,East,,
GHA0000UE000,,Ghana,,On The East,,
GHA0000UW000,,Ghana,,On The West,,
GHA0000VO000,,Ghana,,Walter,,
GHA0000WE000,,Ghana,,West,,
GHA0000CE000,,Ghana,,Central,,
GAB000000000,,Gabon,,,,
GAB0000OL000,,Gabon,,Ogilvy - Lolo,,
GAB0000OI000,,Gabon,,Ogilvy - Yvendo,,
GAB0000OM000,,Gabon,,Coastal Ogilvy,,
GAB0000NG000,,Gabon,,Nguni,,
GAB0000ES000,,Gabon,,Estuary,,
GAB0000NY000,,Gabon,,Niyanga,,
GAB0000HO000,,Gabon,,Ogino,,
GAB0000WN000,,Gabon,,Waller-Entem,,
GAB0000MO000,,Gabon,,Ogilvy,,
KHM000000000,,Cambodia,,,,
KHM0000OC000,,Cambodia,,Otto Cotton,,
KHM0000KB000,,Cambodia,,White Horse City,,
KHM0000PR000,,Cambodia,,Baixia,,
KHM0000PL000,,Cambodia,,Bailin City,,
KHM0000BM000,,Cambodia,,Bianbu Mianji,,
KHM000KZC000,,Cambodia,,Pound Chhnang,,
KHM0000KO000,,Cambodia,,Pound,,
KHM000KZK000,,Cambodia,,Kompong-Thom ,,
KHM0000KM000,,Cambodia,,Kompong Cham ,,
KHM0000PG000,,Cambodia,,Baltic Mian,,
KHM0000TK000,,Cambodia,,Tea Gel,,
KHM000SVR000,,Cambodia,,Chai Ching,,
KHM0000KL000,,Cambodia,,Dry Dan,,
KHM000KKZ000,,Cambodia,,Koh Kong ,,
KHM000KMT000,,Cambodia,,Kampot ,,
KHM000PNH000,,Cambodia,,Phnom Penh City,,
KHM0000KH000,,Cambodia,,Orange Well,,
KHM000RBE000,,Cambodia,,Rattanakiri,,
KHM0000BA000,,Cambodia,,Battambang,,
KHM000MWV000,,Cambodia,,Montundier,,
KHM0000PO000,,Cambodia,,Buddha,,
KHM000TNX000,,Cambodia,,Stung Treng ,,
KHM0000KA000,,Cambodia,,Sihanoukville,,
KHM000REP000,,Cambodia,,Siem Reap ,,
CZE000000000,,Czech Republic,,,,
CZE0000OL000,,Czech Republic,,Olomouc ,,
CZE0000PL000,,Czech Republic,,Billson,,
CZE0000PR000,,Czech Republic,,Prague Municipality,,
CZE0000KR000,,Czech Republic,,Hradec-Kralowo,,
CZE0000KA000,,Czech Republic,,Karlovy Vary ,,
CZE0000LI000,,Czech Republic,,Liberek,,
CZE0000MO000,,Czech Republic,,Moravia-Silesia,,
CZE0000JC000,,Czech Republic,,South Moravia,,
CZE0000PA000,,Czech Republic,,Pardubice ,,
CZE0000VY000,,Czech Republic,,Vyokokina,,
CZE0000US000,,Czech Republic,,Usti,,
CZE0000ST000,,Czech Republic,,Czech Republic,,
CZE0000ZL000,,Czech Republic,,Zlín ,,
ZWE000000000,,Zimbabwe,,,,
ZWE0000MN000,,Zimbabwe,,North Mata Baililan,,
ZWE0000BU000,,Zimbabwe,,Bulawayo ,,
ZWE0000ME000,,Zimbabwe,,East Marshallan,,
ZWE0000HA000,,Zimbabwe,,Harare ,,
ZWE0000ML000,,Zimbabwe,,Manikalan,,
ZWE0000MV000,,Zimbabwe,,Masvingo ,,
ZWE0000MS000,,Zimbabwe,,South Mata Baililan,,
ZWE0000MW000,,Zimbabwe,,West Marshallan,,
ZWE0000MD000,,Zimbabwe,,Central,,
ZWE0000MC000,,Zimbabwe,,In The Marshallan,,
CMR000000000,,Cameroon,,,,
CMR000ADA000,,Cameroon,,Adamawa,,
CMR000NOR000,,Cameroon,,North,,
CMR000EXN000,,Cameroon,,North End,,
CMR000LIT000,,Cameroon,,Coastal,,
CMR000EST000,,Cameroon,,East,,
CMR000SUD000,,Cameroon,,South,,
CMR000NOT000,,Cameroon,,Northwest,,
CMR000OUE000,,Cameroon,,West,,
CMR000SOU000,,Cameroon,,Southwest,,
CMR000CEN000,,Cameroon,,Central,,
QAT000000000,,Qatar,,,,
QAT0000MS000,,Qatar,,North,,
QAT0000DW000,,Qatar,,Doha ,,
QAT0000GW000,,Qatar,,Gouvelier,,
QAT0000KR000,,Qatar,,Haer,,
QAT0000JB000,,Qatar,,Jerry Jay Twain,,
QAT0000RN000,,Qatar,,Lai Yang,,
QAT0000WK000,,Qatar,,Walker,,
QAT0000UL000,,Qatar,,Umm Sylall,,
QAT0000JM000,,Qatar,,Jumillier,,
CYM000000000,,Cayman Islands,,,,
CCK000000000,,Cocos (Keeling) Islands,,,,
COM000000000,,The Comoros,,,,
CIV000000000,,Côte d'ivoire,,,,
CIV0000AG000,,Côte d'ivoire,,Anneby,,
CIV0000BF000,,Côte d'ivoire,,Baffin,,
CIV0000VB000,,Côte d'ivoire,,Bangda Ma Valley,,
CIV0000DE000,,Côte d'ivoire,,Climbing,,
CIV0000NC000,,Côte d'ivoire,,Enji-Como,,
CIV0000FR000,,Côte d'ivoire,,Frogagel,,
CIV0000LC000,,Côte d'ivoire,,Lake,,
CIV0000MR000,,Côte d'ivoire,,Malawi,,
CIV0000SB000,,Côte d'ivoire,,South Bunda Ma,,
CIV0000SC000,,Côte d'ivoire,,South Komoye,,
CIV0000HT000,,Côte d'ivoire,,Sassandra,,
CIV0000SV000,,Côte d'ivoire,,Savannah,,
CIV0000DH000,,Côte d'ivoire,,Mountain,,
CIV0000WR000,,Côte d'ivoire,,Fertile Ancient,,
CIV0000BS000,,Côte d'ivoire,,Lower Sassandra,,
CIV0000LG000,,Côte d'ivoire,,Lagoon,,
CIV0000ZA000,,Côte d'ivoire,,Praise,,
CIV0000MV000,,Côte d'ivoire,,In The Cavalli,,
CIV0000MC000,,Côte d'ivoire,,In The Como,,
KWT000000000,,Kuwait,,,,
HRV000000000,,Croatia,,,,
HRV000014000,,Croatia,,Osijek - Baranja,,
HRV000007000,,Croatia,,Beauvoir - Bilogora,,
HRV000008000,,Croatia,,Coastal And Mountainous Areas,,
HRV000011000,,Croatia,,Bogea - Slavonia,,
HRV000012000,,Croatia,,Broad - Posada,,
HRV000019000,,Croatia,,Dubrovsk - Neretva,,
HRV000004000,,Croatia,,Carlovac,,
HRV000006000,,Croatia,,Koprivnica-Kreisvsky,,
HRV000002000,,Croatia,,Krappina-Zagreb,,
HRV000009000,,Croatia,,Lika-Saini,,
HRV000020000,,Croatia,,Megi Mulei,,
HRV000001000,,Croatia,,Zagreb ,,
HRV000021000,,Croatia,,Zagreb City,,
HRV000017000,,Croatia,,Split Dalmatia,,
HRV000005000,,Croatia,,Valladine,,
HRV000010000,,Croatia,,Velviticea - Pondravina,,
HRV000016000,,Croatia,,Vukovar - Slyyem,,
HRV000015000,,Croatia,,Sibenik-Kening,,
HRV000003000,,Croatia,,Sissac-Mosla Wiener,,
HRV000018000,,Croatia,,Istrah,,
HRV000013000,,Croatia,,Zadar ,,
KEN000000000,,Kenya,,,,
KEN000EMA000,,Kenya,,El Giorgio Marraquette,,
KEN000BAR000,,Kenya,,Barlingo,,
KEN000BUN000,,Kenya,,Bongo Ma,,
KEN000BOM000,,Kenya,,Bobby Special,,
KEN000BUS000,,Kenya,,Bushiah,,
KEN000EMB000,,Kenya,,Enbu,,
KEN000HOB000,,Kenya,,Horseshoe Bay,,
KEN000KIA000,,Kenya,,Kiev,,
KEN000KIL000,,Kenya,,Kiri Fifei,,
KEN000KIR000,,Kenya,,Kirinaga Plus,,
KEN000KIS000,,Kenya,,Kisumu ,,
KEN000KIT000,,Kenya,,Kittyu,,
KEN000KII000,,Kenya,,Kissi,,
KEN000GAS000,,Kenya,,Garissa ,,
KEN000KAK000,,Kenya,,Kaka Mecca,,
KEN000KAJ000,,Kenya,,Cayarado,,
KEN000KEY000,,Kenya,,Kericho ,,
KEN000KWA000,,Kenya,,Quarry,,
KEN000LAU000,,Kenya,,Pull Wood,,
KEN000LAI000,,Kenya,,Leicipia,,
KEN000MAC000,,Kenya,,Marchas,,
KEN000MAK000,,Kenya,,Marguene,,
KEN000RBT000,,Kenya,,Massa Cloth,,
KEN000MAN000,,Kenya,,Mandera ,,
KEN000MER000,,Kenya,,Meru,,
KEN000MOM000,,Kenya,,Mombasa ,,
KEN000MIG000,,Kenya,,Migueli,,
KEN000MUR000,,Kenya,,Moulanca,,
KEN000NUU000,,Kenya,,Nakuru ,,
KEN000NAR000,,Kenya,,Naroque,,
KEN000NAN000,,Kenya,,Nandi,,
KEN0000NA000,,Kenya,,Nairobi ,,
KEN000NIT000,,Kenya,,Nitie,,
KEN000NYM000,,Kenya,,Niameira,,
KEN000NYN000,,Kenya,,Year Daruua,,
KEN000NYE000,,Kenya,,Nirvana,,
KEN000UAS000,,Kenya,,Samburu,,
KEN000TRI000,,Kenya,,Tana River,,
KEN000TTA000,,Kenya,,Tata Tavita,,
KEN000TNZ000,,Kenya,,Trance-Enzo Ya,,
KEN000TUR000,,Kenya,,Turkarna,,
KEN000WJR000,,Kenya,,Wajir ,,
KEN000UGI000,,Kenya,,Wahin Sisu,,
KEN000VIH000,,Kenya,,Weixiga,,
KEN000WPO000,,Kenya,,Westbrook,,
KEN000SIA000,,Kenya,,Summer,,
KEN000ISI000,,Kenya,,Ishoyo,,
KEN0000CE000,,Kenya,,Central,,
COK000000000,,Cook Islands,,,,
LVA000000000,,Latvia,,,,
LVA000ALU000,,Latvia,,Aurussianne,,
LVA000AIZ000,,Latvia,,Aizi Kelaoke Lei,,
LVA000OGR000,,Latvia,,Ogre,,
LVA000BAL000,,Latvia,,Balvi,,
LVA000BAU000,,Latvia,,Baska,,
LVA000CES000,,Latvia,,Cesis,,
LVA000DOB000,,Latvia,,Dobelle,,
LVA000GUL000,,Latvia,,Gulbene,,
LVA000JEK000,,Latvia,,Jekap Pills,,
LVA000KRA000,,Latvia,,Kraslawa,,
LVA000KUL000,,Latvia,,Kurdiga,,
LVA000RZR000,,Latvia,,Rezeknek,,
LVA000RGA000,,Latvia,,Riga ,,
LVA000LPK000,,Latvia,,Liepaja ,,
LVA000LIM000,,Latvia,,Lin Baji,,
LVA000LUD000,,Latvia,,Luza,,
LVA000MAD000,,Latvia,,Madonna,,
LVA000PRE000,,Latvia,,Presley,,
LVA000SAL000,,Latvia,,Saldus,,
LVA000TAL000,,Latvia,,Tarsi,,
LVA000DGR000,,Latvia,,Taugaf Pierce,,
LVA000TUK000,,Latvia,,Tucuma ,,
LVA000VLK000,,Latvia,,Varga,,
LVA000VLM000,,Latvia,,Valmiera,,
LVA000VSL000,,Latvia,,Ventspils ,,
LVA000JGR000,,Latvia,,Yelgava,,
LSO000000000,,Lesotho,,,,
LSO00000D000,,Lesotho,,Berea,,
LSO00000B000,,Lesotho,,Bhutto,,
LSO00000G000,,Lesotho,,Quthing ,,
LSO00000H000,,Lesotho,,Garcasnek,,
LSO00000C000,,Lesotho,,Leribe ,,
LSO00000E000,,Lesotho,,Mafeteng ,,
LSO00000A000,,Lesotho,,Maseru ,,
LSO00000F000,,Lesotho,,Mohammershuk,,
LSO00000J000,,Lesotho,,Mokhotlong ,,
LSO00000K000,,Lesotho,,Taba Card,,
LAO000000000,,Laos,,,,
LAO0000AT000,,Laos,,Ethiopia - West De Merara,,
LAO0000BL000,,Laos,,Pori Kansai,,
LAO0000BK000,,Laos,,Boqiao,,
LAO0000XI000,,Laos,,Xieng Khouang ,,
LAO0000PH000,,Laos,,Phongsaly ,,
LAO0000KH000,,Laos,,Gan Meng,,
LAO0000HO000,,Laos,,Hua Pan,,
LAO0000LP000,,Laos,,Luang Prabang,,
LAO0000LM000,,Laos,,Luang Namtha ,,
LAO0000XN000,,Laos,,Song Song Administrative Area,,
LAO0000XE000,,Laos,,Color Tribute,,
LAO0000SL000,,Laos,,Salavan ,,
LAO0000SV000,,Laos,,Savannakhet ,,
LAO0000XA000,,Laos,,Sayaboury ,,
LAO0000VI000,,Laos,,Vientiane ,,
LAO0000OU000,,Laos,,Uldo Race,,
LAO0000CH000,,Laos,,Accounting For Barcelona,,
LBN000000000,,Lebanon,,,,
LBN0000AS000,,Lebanon,,North,,
LBN0000BI000,,Lebanon,,Beica ,,
LBN0000BA000,,Lebanon,,Beirut ,,
LBN0000JL000,,Lebanon,,Mount Lebanon,,
LBN0000NA000,,Lebanon,,Nabatiyy City,,
LBN0000JA000,,Lebanon,,South,,
LTU000000000,,Lithuania,,,,
LTU0000AL000,,Lithuania,,Alitus,,
LTU0000KA000,,Lithuania,,Kaunas ,,
LTU0000KL000,,Lithuania,,Klaipeda,,
LTU0000MA000,,Lithuania,,Marianne,,
LTU0000PA000,,Lithuania,,Panevezys ,,
LTU0000TA000,,Lithuania,,Pottery,,
LTU0000TE000,,Lithuania,,Terhelia,,
LTU0000VI000,,Lithuania,,Vilnius ,,
LTU0000UT000,,Lithuania,,Wu Tianna,,
LTU0000SI000,,Lithuania,,Xiaolii,,
LTU000AKM000,,Lithuania,,Yakman,,
LBR000000000,,Liberia,,,,
LBR000GBA000,,Liberia,,Babolu,,
LBR0000BG000,,Liberia,,State,,
LBR000BOP000,,Liberia,,Bo Bo Lu,,
LBR0000BM000,,Liberia,,Bobi,,
LBR0000GB000,,Liberia,,Big Bara,,
LBR0000GG000,,Liberia,,Big Gide,,
LBR0000CM000,,Liberia,,Big Angle Mountain,,
LBR0000GK000,,Liberia,,Grand Cruy,,
LBR0000FT000,,Liberia,,Fishtown,,
LBR0000RG000,,Liberia,,Jihe,,
LBR0000RI000,,Liberia,,River Cess ,,
LBR0000LO000,,Liberia,,Lofa,,
LBR0000MG000,,Liberia,,Maggie,,
LBR0000MY000,,Liberia,,Malelane ,,
LBR0000MO000,,Liberia,,Montserrat,,
LBR0000NI000,,Liberia,,Nimba ,,
LBR0000SI000,,Liberia,,Sinoe ,,
LBY000000000,,Libya,,,,
LIE000000000,,Liechtenstein,,,,
REU000000000,,Réunion,,,,
LUX000000000,,Luxembourg,,,,
LUX0000DD000,,Luxembourg,,Dickhi,,
LUX0000GG000,,Luxembourg,,Grevin Mahe,,
LUX0000LL000,,Luxembourg,,Luxembourg ,,
RWA000000000,,Rwanda,,,,
RWA0000BY000,,Rwanda,,Than Wimbleda,,
RWA0000BU000,,Rwanda,,Butare ,,
RWA0000NY000,,Rwanda,,Enyanza,,
RWA0000KG000,,Rwanda,,Basic Ancient,,
RWA0000KY000,,Rwanda,,Kibuye,,
RWA0000KR000,,Rwanda,,Kigali - Ngali,,
RWA0000KV000,,Rwanda,,Kigali City,,
RWA0000GK000,,Rwanda,,Jigangoro,,
RWA0000GS000,,Rwanda,,Gisenyi ,,
RWA0000GT000,,Rwanda,,Gita Rama,,
RWA0000KA000,,Rwanda,,Kappa,,
RWA0000RW000,,Rwanda,,Loewama Ghana,,
RWA0000RH000,,Rwanda,,Lu Han Ge,,
RWA0000RU000,,Rwanda,,Ruhengeri ,,
RWA0000CY000,,Rwanda,,Still Ancient Ancient,,
RWA0000UM000,,Rwanda,,Umm Tara,,
ROU000000000,,Romania,,,,
ROU0000AL000,,Romania,,Alba Juria,,
ROU0000AR000,,Romania,,Arta,,
ROU0000OR000,,Romania,,Oradea ,,
ROU0000BA000,,Romania,,Bacau ,,
ROU0000BM000,,Romania,,Baia Mare ,,
ROU0000BN000,,Romania,,Bistrita,,
ROU0000BO000,,Romania,,Bertosani,,
ROU0000BC000,,Romania,,Bucharest ,,
ROU0000BS000,,Romania,,Brasov,,
ROU0000BL000,,Romania,,Braiera,,
ROU0000BZ000,,Romania,,Boozawa,,
ROU0000DT000,,Romania,,Derobetta - Severinburg,,
ROU0000DE000,,Romania,,Deva ,,
ROU0000TI000,,Romania,,Timisoara ,,
